New ID,Assessment Started,Assessment Completed
78654931,12/3/2012,12/3/2012
78691958,5/17/2012,5/21/2012
79004747,4/18/2012,5/15/2012
79195244,7/19/2012,10/26/2012
79239631,1/8/2013,1/8/2013
79326521,4/24/2012,4/24/2012
79343567,4/30/2012,5/17/2012
79350379,8/22/2012,8/22/2012
79406181,12/28/2012,12/28/2012
79530559,6/27/2012,10/26/2012
79548503,2/18/2013,2/18/2013
79614798,5/11/2012,5/11/2012
79645446,4/26/2012,5/29/2012
79690929,7/27/2012,7/27/2012
79712207,9/5/2012,9/7/2012
79765294,8/20/2012,8/20/2012
79766901,4/18/2012,4/18/2012
79830161,11/15/2012,11/23/2012
79891338,10/2/2012,10/2/2012
79895507,3/18/2013,3/31/2013
79921699,5/31/2012,5/31/2012
79944496,5/3/2012,5/3/2012
80039427,2/2/2012,4/25/2012
80053962,10/2/2012,10/9/2012
80053962,3/23/2013,3/26/2013
80115523,5/17/2011,1/11/2013
80303143,9/21/2012,10/1/2012
80497189,2/25/2013,2/25/2013
80527383,4/24/2012,5/9/2012
80650434,1/24/2013,3/31/2013
80691285,11/2/2012,11/2/2012
80710429,3/12/2013,3/12/2013
80721850,12/20/2012,3/19/2013
80850654,3/22/2012,4/3/2012
80879759,1/29/2013,1/31/2013
80910271,9/28/2012,10/5/2012
80920684,4/24/2012,4/24/2012
81342501,8/1/2012,8/1/2012
81373000,6/13/2012,8/8/2012
81462702,5/9/2011,3/22/2013
81469428,10/3/2012,10/30/2012
81534049,10/3/2012,10/4/2012
81693904,12/28/2012,12/28/2012
81824932,6/12/2012,6/12/2012
81883210,8/7/2012,8/7/2012
81918361,7/4/2012,7/6/2012
81963319,3/25/2013,3/26/2013
81963952,10/26/2012,10/26/2012
81986551,5/24/2012,5/24/2012
81989416,8/6/2012,8/7/2012
82021592,11/1/2012,11/1/2012
82039196,10/15/2012,10/15/2012
82045154,11/8/2012,11/8/2012
82070748,2/20/2013,2/22/2013
82206504,2/5/2013,2/5/2013
82241727,8/16/2012,10/22/2012
82270281,7/16/2012,7/16/2012
82270281,12/31/2012,12/31/2012
82286755,7/23/2012,3/6/2013
82351506,4/16/2012,4/16/2012
82428943,5/29/2012,5/30/2012
82526207,11/19/2012,11/19/2012
82543093,9/7/2012,11/12/2012
82554384,8/21/2012,8/21/2012
82609760,9/25/2012,9/25/2012
82649359,10/24/2012,11/12/2012
82742418,4/2/2012,4/2/2012
82745347,2/26/2013,2/26/2013
82819416,10/9/2012,10/18/2012
82839909,4/20/2012,4/20/2012
82850871,12/12/2011,8/7/2012
82957326,9/7/2012,9/13/2012
83049118,9/27/2012,10/3/2012
83129378,5/4/2012,5/4/2012
83129378,8/16/2012,8/29/2012
83131224,3/12/2013,3/12/2013
83186027,7/10/2012,8/9/2012
83186027,2/20/2013,3/1/2013
83230113,3/7/2013,3/7/2013
83269659,8/31/2012,9/6/2012
83357339,7/2/2012,7/20/2012
83436670,3/19/2012,12/3/2012
83454778,10/10/2012,10/16/2012
83507857,4/3/2012,4/5/2012
83520212,3/28/2012,4/17/2012
83565416,2/5/2013,2/12/2013
83698785,5/31/2012,5/31/2012
83721385,6/11/2012,6/11/2012
83733078,2/7/2013,2/14/2013
83737689,6/6/2012,6/6/2012
83789103,8/30/2012,8/30/2012
83789516,5/4/2012,5/4/2012
83813246,4/17/2012,5/8/2012
83892617,8/3/2012,8/3/2012
83922745,12/7/2012,12/7/2012
83935600,5/25/2012,6/28/2012
83942891,1/28/2013,2/4/2013
83962932,11/6/2012,11/6/2012
83962932,2/19/2013,2/21/2013
84318228,8/31/2012,9/3/2012
84355966,4/24/2012,4/24/2012
84369351,3/15/2013,3/15/2013
84399304,7/9/2012,7/17/2012
84433912,5/15/2012,5/15/2012
84486012,4/17/2012,4/17/2012
84505372,5/24/2011,10/29/2012
84547899,2/16/2012,6/22/2012
84645126,11/12/2012,11/12/2012
84674190,7/12/2012,7/12/2012
84674190,10/24/2012,10/25/2012
84683436,9/10/2012,9/10/2012
84766466,2/6/2013,2/6/2013
84768817,2/11/2013,2/12/2013
84861468,5/24/2011,11/21/2012
84953274,5/15/2012,5/15/2012
84978126,5/21/2012,7/6/2012
85016516,11/26/2012,11/26/2012
85044889,11/29/2012,11/29/2012
85072181,7/2/2012,7/2/2012
85099352,4/13/2012,4/13/2012
85130345,10/25/2012,10/25/2012
85136739,9/19/2012,12/20/2012
85165014,5/14/2012,5/25/2012
85279244,5/8/2012,5/8/2012
85288661,8/31/2012,9/5/2012
85361062,8/7/2012,8/7/2012
85381370,7/11/2011,1/18/2013
85514776,3/12/2012,4/19/2012
85541603,5/10/2012,5/10/2012
85547945,11/19/2012,11/22/2012
85615190,7/12/2012,8/13/2012
85633831,10/29/2012,10/29/2012
85635497,6/18/2012,6/18/2012
85747038,11/20/2012,11/20/2012
85887365,5/10/2012,5/10/2012
86060393,8/19/2012,8/20/2012
86078298,6/12/2012,6/12/2012
86276236,10/12/2011,11/23/2012
86323054,1/28/2013,1/28/2013
86456934,2/1/2013,2/7/2013
86482299,10/4/2012,10/4/2012
86486936,8/29/2012,8/30/2012
86493533,4/17/2012,4/17/2012
86503941,8/3/2012,8/3/2012
86514310,10/10/2012,10/17/2012
86541880,7/2/2012,7/3/2012
86580656,3/30/2012,4/3/2012
86586512,10/4/2012,10/4/2012
86605454,3/30/2012,4/3/2012
86623901,8/6/2012,8/6/2012
86775911,10/29/2012,10/29/2012
86841532,11/20/2012,11/20/2012
86889609,8/8/2012,8/16/2012
86899671,4/26/2011,11/22/2012
87023329,6/18/2012,11/13/2012
87042185,6/11/2012,7/9/2012
87092190,1/25/2013,1/25/2013
87139664,10/17/2012,10/17/2012
87212782,6/1/2012,6/1/2012
87315205,1/10/2013,1/10/2013
87324840,3/6/2013,3/8/2013
87325154,9/14/2012,9/26/2012
87333644,12/6/2012,1/24/2013
87347303,4/27/2012,5/1/2012
87476261,7/12/2012,7/13/2012
87531317,8/1/2012,8/8/2012
87542849,9/19/2012,12/20/2012
87635344,10/20/2010,8/6/2012
87731071,10/28/2010,1/11/2013
87765240,3/22/2012,5/8/2012
87768506,3/1/2013,3/1/2013
87807152,5/25/2012,6/28/2012
87813607,10/5/2012,10/9/2012
87830786,4/18/2012,8/8/2012
87867619,6/25/2012,6/29/2012
88051767,3/4/2013,3/12/2013
88102568,5/23/2012,5/24/2012
88261734,1/30/2013,1/30/2013
88279445,3/18/2013,3/19/2013
88285062,3/1/2013,3/6/2013
88341452,3/31/2011,1/29/2013
88452781,3/19/2013,3/19/2013
88512336,5/30/2012,5/30/2012
88576390,11/23/2012,11/23/2012
88686842,8/8/2012,11/23/2012
88772084,2/26/2013,3/11/2013
88828921,3/19/2013,3/19/2013
88874171,7/12/2012,8/2/2012
88977955,2/16/2012,6/22/2012
89015903,4/17/2012,4/17/2012
89024954,11/6/2012,11/19/2012
89082310,7/5/2011,11/19/2012
89085949,11/30/2012,12/5/2012
89086408,10/11/2011,1/18/2013
89195567,12/7/2011,5/2/2012
89216247,5/30/2012,11/13/2012
89249943,7/10/2012,7/10/2012
89291299,1/4/2013,1/4/2013
89345486,2/12/2013,2/13/2013
89357384,3/15/2013,3/15/2013
89357447,9/13/2012,9/25/2012
89365671,2/2/2012,1/8/2013
89432378,11/8/2012,11/9/2012
89449507,6/18/2012,11/13/2012
89517173,7/12/2012,7/12/2012
89684549,5/31/2012,6/12/2012
89770872,10/17/2011,4/19/2012
89770872,3/12/2013,3/12/2013
89991422,7/26/2012,8/10/2012
90053920,8/28/2012,9/3/2012
90088834,5/29/2012,5/29/2012
90217283,12/5/2012,12/5/2012
90242425,10/17/2012,10/18/2012
90248677,6/19/2012,6/19/2012
90256223,9/10/2012,9/10/2012
90394703,4/4/2012,4/4/2012
90426049,8/2/2012,8/2/2012
90491289,12/24/2012,12/24/2012
90541457,5/8/2012,5/14/2012
90646786,6/13/2012,6/20/2012
90694432,9/3/2012,9/3/2012
90694886,6/25/2012,7/24/2012
90757260,12/5/2012,12/5/2012
90805948,3/7/2013,3/7/2013
90943094,7/9/2012,7/16/2012
90987600,1/3/2013,1/3/2013
90998034,6/29/2012,6/29/2012
91138815,3/8/2013,3/8/2013
91200091,6/28/2012,7/5/2012
91219307,11/23/2012,11/23/2012
91322151,5/2/2012,5/2/2012
91327189,9/27/2012,9/27/2012
91431511,11/6/2012,11/6/2012
91544212,12/10/2012,12/14/2012
91557962,6/7/2012,6/7/2012
91609084,4/11/2012,4/20/2012
91609084,8/22/2012,8/24/2012
91658827,3/4/2013,3/4/2013
91673014,9/13/2012,10/31/2012
91716460,3/10/2013,3/12/2013
91800841,7/10/2012,7/10/2012
91874500,5/28/2012,5/28/2012
91933716,3/15/2012,1/11/2013
91937487,9/7/2012,9/7/2012
91962469,2/1/2013,2/4/2013
92002094,10/25/2012,10/25/2012
92006606,11/19/2012,11/21/2012
92160154,11/23/2012,11/23/2012
92168066,10/8/2012,10/16/2012
92169216,12/7/2012,12/18/2012
92193451,10/2/2012,10/2/2012
92224297,9/3/2012,9/3/2012
92264565,3/26/2012,4/26/2012
92312086,8/8/2012,8/16/2012
92339863,12/6/2012,12/13/2012
92404210,11/28/2012,12/14/2012
92411638,10/14/2012,10/15/2012
92490873,9/4/2012,9/5/2012
92492465,1/21/2013,1/22/2013
92500023,1/24/2012,8/28/2012
92557662,8/21/2012,8/21/2012
92566585,5/18/2012,5/18/2012
92571480,5/10/2011,10/29/2012
92586375,5/3/2012,5/11/2012
92675958,5/24/2012,6/1/2012
92704021,7/13/2012,7/17/2012
92767536,5/14/2012,5/15/2012
92771778,12/13/2012,12/20/2012
92844190,11/13/2012,1/31/2013
92876883,5/11/2012,5/11/2012
92938408,7/18/2012,7/23/2012
92963053,10/22/2012,10/23/2012
93031751,12/11/2012,12/11/2012
93091622,9/27/2012,9/27/2012
93125740,5/4/2012,5/9/2012
93189493,1/29/2013,2/21/2013
93189493,3/13/2013,3/13/2013
93197172,8/19/2011,7/20/2012
93265207,3/27/2013,3/27/2013
93295440,12/20/2012,12/20/2012
93380155,5/9/2012,5/25/2012
93431897,12/13/2012,12/13/2012
93439039,6/18/2012,6/18/2012
93480866,1/16/2013,1/17/2013
93490947,12/4/2012,12/4/2012
93507969,11/29/2012,12/6/2012
93527012,7/27/2012,7/27/2012
93532214,8/9/2012,10/19/2012
93532214,12/12/2012,12/12/2012
93644335,8/9/2012,8/20/2012
93779753,9/7/2011,5/29/2012
93863991,5/4/2012,5/17/2012
93863991,6/22/2012,8/9/2012
93878932,4/26/2012,5/1/2012
93899791,11/23/2012,11/23/2012
94084101,10/3/2012,10/23/2012
94101829,3/12/2013,3/12/2013
94141045,9/7/2012,9/7/2012
94160648,2/26/2013,2/26/2013
94171309,8/9/2012,12/13/2012
94202327,10/8/2012,10/9/2012
94218652,8/21/2012,10/19/2012
94290429,10/4/2012,10/4/2012
94335073,12/3/2012,12/12/2012
94358180,10/29/2012,10/29/2012
94358974,7/5/2012,7/5/2012
94383130,3/21/2013,3/26/2013
94396078,12/3/2012,12/3/2012
94451093,1/31/2013,1/31/2013
94659616,6/13/2012,6/13/2012
94720145,6/6/2012,6/8/2012
94764346,5/25/2012,5/25/2012
94863806,9/13/2012,12/6/2012
94915882,9/3/2012,9/3/2012
94936055,1/10/2013,1/18/2013
94962266,7/5/2012,7/5/2012
94962986,9/10/2012,9/10/2012
94962986,1/17/2013,1/25/2013
95045543,11/13/2012,1/31/2013
95064669,7/30/2012,7/31/2012
95073614,7/12/2012,8/21/2012
95111474,6/29/2012,6/29/2012
95190164,4/16/2012,4/17/2012
95247564,5/18/2012,5/18/2012
95315489,9/21/2012,9/21/2012
95396464,5/22/2012,5/22/2012
95445302,9/13/2012,10/31/2012
95621040,10/1/2012,10/1/2012
95630711,12/19/2011,10/1/2012
95746736,5/29/2012,8/8/2012
95786174,8/30/2012,8/30/2012
95918731,1/28/2013,1/28/2013
95960166,9/17/2012,9/17/2012
95964898,4/27/2012,5/28/2012
96001329,10/3/2012,10/3/2012
96024966,9/4/2012,9/4/2012
96138953,9/18/2012,9/18/2012
96214020,8/31/2012,9/14/2012
96320294,7/10/2012,8/17/2012
96493162,1/28/2013,1/28/2013
96552491,5/27/2011,1/11/2013
96665311,4/25/2012,5/1/2012
96682579,11/23/2012,12/4/2012
96739778,3/17/2013,3/17/2013
96745602,6/14/2012,6/14/2012
96745602,8/6/2012,8/6/2012
96747565,7/6/2012,8/3/2012
96777108,3/22/2012,5/8/2012
96817028,9/3/2012,9/3/2012
96891985,11/13/2012,11/13/2012
97036742,2/10/2013,2/13/2013
97057948,3/29/2013,3/29/2013
97158832,6/18/2012,6/19/2012
97158832,3/28/2013,3/28/2013
97348823,10/5/2012,10/8/2012
97431242,3/14/2013,3/14/2013
97481403,8/31/2012,8/31/2012
97485705,7/12/2012,7/12/2012
97522827,2/15/2013,2/18/2013
97569696,12/10/2012,12/10/2012
97588608,12/11/2012,12/11/2012
97801368,1/31/2013,1/31/2013
97811879,1/31/2013,1/31/2013
97860582,11/1/2012,11/1/2012
97893579,3/16/2012,6/19/2012
98131577,3/18/2013,3/26/2013
98161133,5/22/2012,5/22/2012
98169246,11/26/2012,11/26/2012
98211023,10/26/2012,11/2/2012
98324344,1/9/2013,1/17/2013
98360119,6/14/2012,6/14/2012
98365990,11/29/2012,11/29/2012
98458344,10/3/2012,10/4/2012
98471599,9/26/2012,9/26/2012
98473735,11/24/2011,6/25/2012
98479322,8/24/2012,8/24/2012
98488161,6/11/2012,8/22/2012
98563081,8/8/2012,8/17/2012
98573574,10/30/2012,10/30/2012
98577278,3/5/2013,3/5/2013
98597275,11/14/2012,11/16/2012
98683935,11/26/2012,12/14/2012
98890519,4/4/2012,4/4/2012
98890519,12/19/2012,12/19/2012
98918657,10/23/2012,10/23/2012
98925848,6/13/2012,6/13/2012
98991308,9/7/2012,9/7/2012
98991308,11/19/2012,11/20/2012
98999083,8/30/2012,9/3/2012
99057820,11/5/2012,11/27/2012
99125345,8/31/2012,9/13/2012
99203082,2/11/2013,2/11/2013
99318399,5/9/2012,5/18/2012
99325580,12/20/2012,12/20/2012
99373435,7/13/2012,7/13/2012
99491287,3/21/2013,3/30/2013
99548083,7/5/2012,7/6/2012
99548083,9/11/2012,9/11/2012
99549488,5/3/2012,6/1/2012
99559016,6/7/2012,6/7/2012
99583928,4/26/2012,4/30/2012
99603920,12/5/2012,12/5/2012
99669976,10/23/2012,10/26/2012
99712457,6/13/2012,8/8/2012
99753725,7/23/2012,7/23/2012
99825283,1/30/2013,1/30/2013
99853861,6/19/2012,6/28/2012
99875816,9/12/2012,9/13/2012
99940582,5/18/2012,6/28/2012
