"New ID","Started Date","Assessment End Date"
58324310,05/27/2014,06/23/2014
58353091,11/20/2014,12/17/2014
58455016,07/01/2014,08/06/2014
58507570,01/05/2015,02/27/2015
58691565,08/29/2014,10/15/2014
58729469,03/24/2014,04/17/2014
58733033,07/16/2014,07/27/2014
58757384,03/26/2014,04/22/2014
58797299,10/02/2014,10/28/2014
58812964,07/17/2014,08/29/2014
58828464,07/21/2014,08/05/2014
58832578,03/31/2014,05/21/2014
58896079,01/20/2015,01/22/2015
58983630,12/08/2014,01/13/2015
59007170,01/06/2015,01/13/2015
59078282,04/29/2014,06/11/2014
59142274,03/24/2014,04/15/2014
59144122,12/08/2014,01/09/2015
59145850,02/18/2014,04/23/2014
59165002,06/23/2014,08/03/2014
59181712,05/09/2014,06/24/2014
59213162,04/08/2014,04/14/2014
59376784,03/15/2014,04/23/2014
59393203,06/20/2014,07/21/2014
59398010,02/27/2014,05/12/2014
59450902,10/24/2014,01/14/2015
59454012,04/15/2014,05/27/2014
59461032,08/20/2014,10/05/2014
59474653,04/15/2014,05/16/2014
59494365,03/17/2015,03/18/2015
59551653,11/25/2014,12/24/2014
59683511,07/07/2014,07/25/2014
59719708,03/19/2015,03/19/2015
59719850,05/07/2014,05/22/2014
59763034,01/26/2015,01/30/2015
59858424,02/18/2015,
59931378,06/03/2014,07/30/2014
59948300,06/24/2014,07/15/2014
59970083,09/22/2014,09/22/2014
59977226,11/03/2014,01/06/2015
59980814,03/05/2015,
60048025,05/01/2014,05/19/2014
60068154,10/02/2014,10/28/2014
60070508,07/10/2014,09/10/2014
60093215,07/25/2014,07/28/2014
60117514,08/22/2014,09/05/2014
60233235,01/22/2015,02/23/2015
60337768,08/21/2014,09/15/2014
60351427,01/26/2015,02/06/2015
60354956,02/26/2014,04/16/2014
60444564,05/01/2014,06/01/2014
60459446,07/29/2014,10/06/2014
60482361,02/18/2015,03/25/2015
60549326,03/31/2014,04/11/2014
60611200,11/24/2014,01/27/2015
60625241,09/10/2014,11/05/2014
60625241,03/24/2015,03/24/2015
60682032,07/28/2014,07/30/2014
60682032,10/14/2014,10/20/2014
60695624,09/04/2014,09/29/2014
60722951,10/23/2013,01/27/2015
60795800,04/14/2014,05/12/2014
60826096,12/09/2014,01/15/2015
60853401,03/11/2015,03/13/2015
61004580,06/24/2014,08/18/2014
61057605,08/10/2014,09/08/2014
61088676,03/30/2015,03/30/2015
61121768,10/21/2014,11/18/2014
61278885,04/03/2014,04/10/2014
61327067,07/04/2014,08/20/2014
61357638,11/04/2014,01/06/2015
61367955,04/08/2014,04/10/2014
61371827,04/09/2014,05/27/2014
61388230,06/13/2014,07/21/2014
61446095,02/10/2015,02/10/2015
61477501,10/01/2013,06/16/2014
61477501,11/19/2014,11/20/2014
61492709,01/27/2015,02/18/2015
61494308,01/20/2015,02/18/2015
61528738,10/22/2014,10/30/2014
61532573,01/31/2014,04/03/2014
61536982,02/10/2015,03/24/2015
61598154,10/14/2014,12/09/2014
61608215,05/21/2014,06/19/2014
61746448,04/29/2014,06/12/2014
61801041,11/10/2014,11/18/2014
61929491,02/13/2015,02/17/2015
61995501,11/24/2014,01/07/2015
61996834,07/02/2014,08/22/2014
62009094,03/31/2014,04/16/2014
62027063,01/22/2015,03/23/2015
62170469,07/21/2014,12/01/2014
62181938,06/11/2014,06/12/2014
62187357,02/26/2014,04/07/2014
62240256,10/20/2014,11/03/2014
62278369,12/19/2014,02/02/2015
62314509,02/27/2015,
62344214,02/17/2015,03/16/2015
62369905,05/14/2014,05/29/2014
62431598,10/06/2014,11/27/2014
62481068,08/19/2014,08/21/2014
62595964,12/12/2014,12/15/2014
62640067,10/08/2014,12/08/2014
62643890,10/13/2014,10/16/2014
62747509,05/08/2014,06/16/2014
62828820,02/12/2015,02/19/2015
62828820,02/16/2015,02/23/2015
62849004,02/10/2015,02/10/2015
62869693,03/31/2015,
62963284,11/14/2014,11/17/2014
62983103,11/25/2014,02/16/2015
62989199,03/12/2014,04/23/2014
63012043,08/11/2014,10/20/2014
63012620,03/04/2015,
63012620,08/01/2014,08/04/2014
63033525,01/28/2014,04/08/2014
63053213,01/30/2014,04/10/2014
63053213,08/21/2014,09/01/2014
63109876,03/07/2014,04/14/2014
63134833,05/12/2014,05/20/2014
63142714,06/26/2014,09/04/2014
63144875,11/10/2014,11/30/2014
63174613,08/15/2014,08/20/2014
63186478,07/03/2014,08/04/2014
63223151,10/05/2014,12/02/2014
63230802,07/04/2014,07/24/2014
63237024,05/01/2014,06/17/2014
63255047,03/23/2015,03/23/2015
63317580,07/04/2014,08/07/2014
63322401,03/23/2015,03/23/2015
63325788,09/05/2014,10/23/2014
63384749,06/26/2014,07/21/2014
63385884,09/03/2014,10/08/2014
63430197,10/27/2014,11/26/2014
63508045,06/12/2014,07/09/2014
63540170,05/27/2014,06/23/2014
63543091,06/03/2014,07/25/2014
63580937,09/22/2014,11/21/2014
63630952,08/06/2014,08/08/2014
63658963,08/11/2014,08/11/2014
63665931,03/31/2014,05/07/2014
63700724,01/19/2015,02/11/2015
63747408,05/01/2014,06/17/2014
63821486,08/12/2014,08/12/2014
63847036,07/29/2014,08/20/2014
63872516,03/28/2014,06/02/2014
63884469,01/22/2014,04/03/2014
64038057,05/16/2014,06/26/2014
64110818,02/18/2014,04/09/2014
64129609,09/23/2014,10/23/2014
64162164,05/29/2014,06/12/2014
64170913,12/12/2014,01/02/2015
64207080,03/31/2015,04/01/2015
64207777,11/19/2013,04/07/2014
64284378,07/25/2014,10/01/2014
64299527,02/26/2015,03/23/2015
64420024,11/24/2014,01/06/2015
64421367,03/30/2015,
64421933,06/09/2014,06/18/2014
64473692,11/21/2014,11/27/2014
64508215,10/17/2014,10/21/2014
64553755,07/15/2014,08/22/2014
64619281,01/20/2014,04/07/2014
64632384,08/04/2014,08/11/2014
64634466,10/14/2014,10/22/2014
64634466,01/14/2015,01/21/2015
64684352,10/15/2014,11/03/2014
64726057,02/11/2015,02/12/2015
64894359,03/16/2015,01/08/2015
64905786,07/07/2014,08/21/2014
65031924,01/09/2015,01/22/2015
65040987,01/19/2015,02/13/2015
65084673,03/24/2014,04/09/2014
65109838,08/29/2014,10/21/2014
65142104,01/15/2015,01/16/2015
65196763,05/13/2014,06/18/2014
65241476,04/23/2014,05/14/2014
65339052,10/29/2014,02/04/2015
65359351,07/02/2014,08/22/2014
65432872,07/31/2014,09/09/2014
65473515,02/25/2014,04/10/2014
65491970,12/03/2014,12/18/2014
65503323,03/17/2014,04/29/2014
65584833,06/12/2014,06/13/2014
65624920,02/03/2015,02/17/2015
65729139,03/26/2015,03/30/2015
65900302,11/28/2014,12/07/2014
65939726,04/07/2014,04/09/2014
66152834,10/27/2014,11/15/2014
66208752,03/06/2015,03/26/2015
66208752,07/21/2014,08/29/2014
66292788,04/08/2014,05/08/2014
66377920,09/22/2014,11/17/2014
66379681,04/08/2014,05/23/2014
66403711,12/16/2014,02/24/2015
66459915,12/29/2014,01/13/2015
66510340,06/02/2014,06/10/2014
66541807,03/24/2015,03/24/2015
66603223,01/14/2014,04/07/2014
66617081,05/07/2014,05/07/2014
66617081,11/22/2013,04/14/2014
66684912,06/13/2014,06/26/2014
66713261,12/24/2014,01/23/2015
66713261,09/30/2014,11/06/2014
66722696,10/30/2014,01/19/2015
66745585,01/23/2015,01/29/2015
66861117,02/28/2014,04/22/2014
66927377,06/04/2014,07/03/2014
66945197,03/24/2014,04/15/2014
66980129,08/06/2014,08/27/2014
67016438,11/24/2014,01/06/2015
67022691,07/31/2014,09/15/2014
67055491,03/16/2015,01/08/2015
67078388,05/14/2014,06/02/2014
67170077,07/02/2014,08/12/2014
67187588,12/15/2014,12/17/2014
67269622,08/18/2014,09/01/2014
67276005,10/03/2014,11/10/2014
67299555,11/15/2013,12/05/2014
67378757,11/05/2014,12/08/2014
67582317,05/01/2014,06/01/2014
67678799,06/11/2014,07/01/2014
67742121,03/24/2015,
67744010,05/01/2014,06/17/2014
67816783,12/30/2014,01/19/2015
67832643,12/05/2014,01/23/2015
67832643,09/05/2014,10/16/2014
67869633,11/19/2014,01/29/2015
67869633,03/30/2015,01/14/2015
67895432,04/07/2014,04/24/2014
67941381,11/04/2014,12/03/2014
67947326,11/05/2014,12/12/2014
68041122,03/30/2015,03/30/2015
68086239,12/10/2014,12/11/2014
68104381,01/30/2014,04/16/2014
68243385,01/15/2015,02/22/2015
68261647,05/28/2014,06/25/2014
68297533,02/07/2014,04/01/2014
68310823,12/22/2014,01/02/2015
68326524,04/03/2014,04/15/2014
68375203,07/04/2014,08/21/2014
68396018,10/14/2014,12/19/2014
68407455,10/14/2014,10/23/2014
68494657,03/05/2015,
68501376,03/28/2014,05/02/2014
68582003,11/06/2014,12/11/2014
68602438,07/17/2014,08/14/2014
68610701,08/06/2014,08/15/2014
68636561,11/25/2014,01/16/2015
68737371,02/02/2015,
68746862,05/20/2014,05/21/2014
68835296,08/21/2014,08/28/2014
68835296,02/27/2014,04/29/2014
68948242,02/11/2015,03/20/2015
68962534,11/13/2014,01/13/2015
68965312,04/02/2014,05/15/2014
69111965,01/27/2015,02/18/2015
69129143,07/31/2014,09/08/2014
69148442,11/25/2014,11/28/2014
69185931,07/30/2014,09/18/2014
69282920,12/04/2014,12/16/2014
69339152,08/13/2014,09/15/2014
69340796,03/19/2014,04/15/2014
69355266,12/24/2014,02/10/2015
69361767,03/18/2015,03/17/2015
69364547,08/12/2014,09/19/2014
69384463,03/28/2014,05/20/2014
69417402,11/19/2014,12/04/2014
69426935,04/29/2014,05/29/2014
69500722,04/09/2014,04/30/2014
69547530,09/25/2014,10/27/2014
69558560,02/23/2015,
69653455,07/31/2014,09/02/2014
69684100,06/09/2014,06/26/2014
69699891,11/20/2014,01/14/2015
69796188,06/19/2014,08/01/2014
69796188,03/31/2014,05/02/2014
69874247,11/20/2014,01/21/2015
70039210,09/05/2014,10/16/2014
70118710,09/12/2014,09/26/2014
70153218,06/30/2014,07/02/2014
70158097,12/29/2014,02/09/2015
70193946,11/19/2014,01/29/2015
70193946,03/26/2015,01/14/2015
70227645,07/03/2014,07/21/2014
70233360,03/25/2015,03/25/2015
70257311,02/11/2015,03/30/2015
70350042,10/21/2014,11/27/2014
70378747,06/30/2014,08/14/2014
70632615,03/03/2015,03/04/2015
70643609,03/26/2014,05/19/2014
70729558,05/01/2014,06/11/2014
70748608,10/29/2014,01/06/2015
70769711,07/30/2014,08/08/2014
70775732,04/29/2014,06/11/2014
70780450,09/10/2014,09/19/2014
70852287,02/17/2015,
70878759,01/09/2015,01/28/2015
70888590,10/21/2014,11/27/2014
70995000,05/07/2014,07/03/2014
71003705,10/02/2014,10/31/2014
71111363,03/28/2014,04/03/2014
71116848,06/18/2014,06/25/2014
71151341,10/28/2014,11/10/2014
71151341,03/18/2014,06/25/2014
71182326,05/12/2014,05/29/2014
71186554,03/16/2015,
71201525,04/25/2014,04/28/2014
71231088,07/16/2014,08/07/2014
71269621,07/14/2014,07/23/2014
71302228,09/12/2014,09/26/2014
71326989,09/19/2014,11/04/2014
71349396,11/05/2014,11/05/2014
71435348,08/02/2014,09/09/2014
71460416,05/02/2014,05/13/2014
71539043,03/25/2015,
71619659,01/19/2015,01/20/2015
71739207,11/24/2014,11/27/2014
71746675,05/14/2014,07/09/2014
71839326,04/01/2014,04/23/2014
71848408,03/31/2014,04/16/2014
71888949,03/23/2015,03/18/2015
71897491,01/09/2015,02/27/2015
71941023,05/01/2014,06/05/2014
72039821,02/05/2015,02/10/2015
72039821,06/19/2014,08/14/2014
72046618,11/27/2014,12/03/2014
72047112,07/02/2014,08/22/2014
72062894,09/17/2014,10/30/2014
72163272,06/19/2014,11/17/2014
72307763,05/02/2014,05/02/2014
72361507,03/03/2014,04/22/2014
72376773,08/12/2014,08/22/2014
72453391,07/31/2014,08/19/2014
72542554,10/06/2014,11/18/2014
72544465,03/20/2015,03/30/2015
72544465,05/01/2014,06/25/2014
72582718,05/28/2014,07/04/2014
72590190,03/19/2014,04/08/2014
72641484,05/20/2014,06/10/2014
72692044,03/20/2014,04/25/2014
72716212,09/25/2014,10/22/2014
72769548,05/08/2014,05/15/2014
72870926,11/28/2014,01/02/2015
72901619,05/06/2014,06/26/2014
72934742,08/21/2014,08/28/2014
72934742,01/05/2015,02/17/2015
72937061,01/23/2015,01/29/2015
72956445,01/23/2014,06/17/2014
72970329,11/19/2014,01/19/2015
72972074,07/04/2014,07/04/2014
73023689,07/31/2014,08/26/2014
73034917,02/19/2015,
73038429,06/23/2014,10/13/2014
73111733,04/08/2014,04/24/2014
73193002,06/23/2014,08/05/2014
73202107,10/17/2014,11/27/2014
73274159,05/09/2014,05/12/2014
73298481,06/30/2014,07/21/2014
73314492,12/05/2014,12/11/2014
73327130,03/25/2014,04/03/2014
73327130,04/17/2014,04/25/2014
73348594,03/19/2015,03/19/2015
73383859,01/26/2015,03/16/2015
73399200,02/10/2014,04/16/2014
73415435,02/24/2015,02/25/2015
73419646,06/02/2014,07/17/2014
73520276,11/15/2013,11/20/2014
73556323,07/28/2014,08/01/2014
73598758,08/18/2014,09/18/2014
73598758,08/18/2014,09/29/2014
73674646,10/02/2014,10/31/2014
73695676,07/02/2014,07/31/2014
73737395,03/24/2015,03/24/2015
73744666,05/29/2014,07/08/2014
73748765,02/07/2014,04/15/2014
73759316,11/20/2014,01/13/2015
73964506,03/25/2015,
73987702,10/23/2014,11/10/2014
74014961,01/13/2014,04/17/2014
74018649,05/19/2014,06/19/2014
74140084,09/25/2014,10/07/2014
74171018,08/11/2014,09/01/2014
74171018,11/11/2014,11/13/2014
74182332,11/05/2014,11/13/2014
74192057,04/22/2014,05/01/2014
74214657,01/16/2015,02/02/2015
74264422,11/11/2014,11/30/2014
74308180,02/04/2015,03/23/2015
74322389,03/02/2015,
74350011,06/19/2014,06/27/2014
74393584,02/12/2015,02/16/2015
74515378,06/26/2014,07/21/2014
74530680,01/09/2015,01/22/2015
74576432,07/01/2014,07/11/2014
74610248,01/08/2014,04/16/2014
74620102,09/16/2014,11/12/2014
74690222,04/22/2014,05/07/2014
74702264,01/15/2015,01/20/2015
74708523,08/21/2014,08/22/2014
74752354,08/04/2014,08/05/2014
74806271,02/18/2015,04/01/2015
74888091,07/10/2014,08/07/2014
74909328,01/23/2015,01/29/2015
74910518,05/08/2014,05/16/2014
74910518,09/18/2014,10/13/2014
74953422,07/16/2014,07/23/2014
75035040,02/12/2015,
75052376,03/06/2015,03/06/2015
75153769,12/01/2014,12/11/2014
75223739,03/26/2014,05/02/2014
75280039,01/06/2015,01/11/2015
75339746,10/02/2014,11/14/2014
75347458,03/19/2014,04/15/2014
75376947,01/21/2015,03/04/2015
75386302,04/29/2014,06/17/2014
75459998,01/29/2015,03/02/2015
75496336,04/07/2014,04/09/2014
75510160,02/20/2015,
75537114,12/05/2014,12/21/2014
75580484,10/24/2014,10/30/2014
75629232,03/26/2014,04/22/2014
75656850,07/17/2014,10/21/2014
75660101,02/20/2015,03/16/2015
75673615,05/01/2014,05/16/2014
75694838,12/30/2014,02/02/2015
75715956,03/27/2014,05/21/2014
75787479,06/18/2014,07/21/2014
75787479,09/11/2014,09/28/2014
75817418,11/14/2014,11/18/2014
75828212,05/07/2014,05/08/2014
75843650,10/13/2014,12/08/2014
75843650,08/29/2014,09/16/2014
75846170,06/12/2014,06/23/2014
76014387,03/31/2014,05/21/2014
76065277,02/18/2015,
76155110,03/02/2015,03/09/2015
76168278,03/24/2015,
76174119,03/04/2015,03/27/2015
76174119,03/31/2014,04/25/2014
76282159,06/11/2014,08/06/2014
76324712,11/24/2014,01/06/2015
76343474,05/29/2014,05/29/2014
76384023,04/28/2014,04/29/2014
76408247,07/17/2014,07/31/2014
76408247,11/17/2014,01/14/2015
76441330,04/08/2014,05/22/2014
76484718,10/08/2014,11/17/2014
76484800,05/12/2014,06/25/2014
76486023,01/15/2015,01/23/2015
76608717,09/18/2014,10/15/2014
76701291,05/01/2014,06/05/2014
76701291,05/01/2014,08/19/2014
76701291,08/20/2014,08/26/2014
76703801,03/24/2015,04/01/2015
76807688,09/16/2014,10/23/2014
76822564,03/25/2015,
76860248,11/25/2014,01/16/2015
76901067,07/07/2014,07/18/2014
76939222,02/10/2015,02/11/2015
76941666,06/25/2014,07/30/2014
76944751,03/13/2014,04/29/2014
76947817,02/27/2014,05/02/2014
76948928,08/29/2014,09/18/2014
77023473,03/31/2014,04/16/2014
77030792,10/09/2014,11/10/2014
77034630,09/23/2014,10/22/2014
77102764,08/14/2014,08/18/2014
77150522,10/27/2014,01/13/2015
77151276,10/15/2013,04/02/2014
77151276,07/09/2014,08/22/2014
77194232,03/03/2014,04/25/2014
77211759,06/05/2014,07/06/2014
77217003,11/24/2014,01/07/2015
77319035,02/23/2014,08/29/2014
77348701,03/11/2015,03/11/2015
77437527,07/21/2014,08/06/2014
77455173,12/19/2014,03/09/2015
77529221,08/08/2014,08/27/2014
77533172,10/03/2014,12/01/2014
77658771,01/14/2015,01/16/2015
77747859,11/21/2014,01/23/2015
77754804,04/01/2014,04/08/2014
77799444,11/25/2014,11/28/2014
77845590,05/01/2014,05/28/2014
77927752,02/17/2015,
77950075,05/01/2014,06/09/2014
78009273,03/30/2015,03/30/2015
78126713,02/12/2015,02/17/2015
78191438,05/13/2014,06/02/2014
78194795,11/25/2014,01/29/2015
78268380,07/01/2014,07/10/2014
78269476,07/02/2014,08/22/2014
78293706,02/27/2014,12/11/2014
78302395,03/19/2015,03/23/2015
78329917,11/05/2014,12/15/2014
78413725,10/22/2014,10/29/2014
78432739,11/24/2014,01/19/2015
78441552,03/26/2014,05/19/2014
78441958,12/15/2014,02/24/2015
78459730,01/27/2015,03/02/2015
78468907,07/07/2014,08/19/2014
78575176,11/14/2014,11/17/2014
78595122,03/24/2015,03/24/2015
78615685,10/24/2014,11/15/2014
78641197,08/14/2014,09/01/2014
78674394,01/19/2015,01/21/2015
78718138,05/13/2014,06/05/2014
78718138,10/03/2014,10/13/2014
78724393,08/28/2014,09/15/2014
78754462,05/15/2014,06/25/2014
78754462,12/30/2014,01/14/2015
78812589,07/04/2014,08/18/2014
78918368,01/24/2014,05/15/2014
78924405,10/03/2014,10/13/2014
78924405,05/13/2014,06/05/2014
79014768,03/24/2014,05/02/2014
79066977,03/24/2015,03/27/2015
79081531,03/28/2014,05/02/2014
79085527,02/27/2014,12/11/2014
79140233,01/19/2015,01/30/2015
79164559,07/28/2014,08/04/2014
79170322,04/17/2014,04/25/2014
79225519,11/25/2013,04/16/2014
79322533,03/31/2014,05/12/2014
79337381,05/14/2014,07/09/2014
79360213,06/16/2014,06/17/2014
79371313,02/02/2015,02/27/2015
79453109,08/04/2014,08/11/2014
79455044,02/20/2015,03/25/2015
79464220,07/28/2014,08/20/2014
79464791,05/12/2014,06/23/2014
79472390,03/24/2014,04/11/2014
79472390,02/04/2015,02/11/2015
79506824,08/07/2014,08/08/2014
79631431,07/02/2014,07/23/2014
79670721,01/13/2015,01/13/2015
79670721,03/31/2015,03/31/2015
79674675,05/21/2014,10/27/2014
79765294,07/04/2014,07/28/2014
79766635,05/08/2014,06/09/2014
79766901,05/16/2014,06/23/2014
79776814,02/06/2015,02/12/2015
79792291,10/28/2014,11/06/2014
79868061,09/25/2014,10/22/2014
79951552,05/09/2014,05/27/2014
79951552,02/25/2015,03/03/2015
79958193,03/18/2015,
79958193,06/11/2014,08/01/2014
80078994,08/11/2014,09/30/2014
80093391,10/29/2014,01/20/2015
80112348,10/23/2014,11/13/2014
80118522,02/17/2014,04/23/2014
80142086,11/25/2013,04/16/2014
80303143,04/28/2014,05/08/2014
80316453,12/12/2014,01/15/2015
80364178,08/22/2014,09/01/2014
80367311,06/04/2014,07/04/2014
80376459,04/24/2014,04/29/2014
80391378,09/10/2014,10/31/2014
80444482,12/09/2014,01/15/2015
80462586,12/15/2014,02/26/2015
80539556,10/13/2014,10/30/2014
80546604,04/28/2014,05/14/2014
80553053,03/31/2015,
80570846,07/01/2014,07/29/2014
80577862,04/02/2014,04/10/2014
80586891,02/12/2015,03/18/2015
80601643,07/25/2014,10/01/2014
80658935,05/01/2014,05/29/2014
80749809,08/01/2014,08/04/2014
80852654,01/21/2015,01/30/2015
80858421,02/06/2014,04/01/2014
80860899,04/10/2014,04/24/2014
80866981,10/02/2014,10/30/2014
80920684,12/31/2014,01/06/2015
80938953,01/26/2015,02/20/2015
80957778,03/31/2014,04/07/2014
81051246,09/25/2014,10/16/2014
81104495,09/22/2014,10/27/2014
81168837,03/19/2015,03/19/2015
81175058,11/05/2014,01/23/2015
81229736,09/26/2014,11/14/2014
81251508,05/01/2014,11/20/2014
81325829,06/10/2014,06/11/2014
81333483,02/27/2015,02/27/2015
81399937,04/29/2014,06/06/2014
81540733,01/15/2015,02/22/2015
81546283,01/30/2015,02/13/2015
81546283,05/30/2014,06/19/2014
81565227,07/01/2014,07/13/2014
81572603,08/13/2014,08/14/2014
81590981,06/06/2014,06/11/2014
81656108,04/07/2014,05/13/2014
81672172,11/12/2014,11/27/2014
81743248,05/02/2014,06/09/2014
81749518,07/04/2014,08/20/2014
81763612,05/07/2014,06/24/2014
81843158,09/26/2014,11/27/2014
81873176,05/08/2014,06/05/2014
81924552,08/10/2014,08/11/2014
81925328,10/14/2014,11/12/2014
81931437,08/22/2014,09/05/2014
82110783,03/31/2014,05/07/2014
82128811,09/26/2014,11/27/2014
82291955,11/17/2014,02/06/2015
82313854,11/06/2014,11/10/2014
82335437,05/29/2014,06/19/2014
82351506,09/17/2014,10/27/2014
82363833,05/01/2014,06/13/2014
82411007,07/18/2014,07/21/2014
82445030,08/08/2014,09/08/2014
82448255,08/07/2014,08/13/2014
82519086,04/07/2014,04/10/2014
82585817,04/23/2014,04/28/2014
82637159,03/12/2015,03/12/2015
82916566,01/22/2015,01/26/2015
82982704,01/09/2015,01/19/2015
82995920,02/22/2015,03/04/2015
83061872,03/23/2015,03/19/2015
83065221,10/16/2014,10/17/2014
83200507,03/30/2014,04/03/2014
83206749,09/22/2014,12/03/2014
83234182,09/19/2014,11/04/2014
83272826,04/04/2014,05/16/2014
83313188,03/18/2014,04/09/2014
83313188,02/24/2014,04/10/2014
83395448,10/30/2013,04/23/2014
83500698,06/24/2014,06/25/2014
83520212,05/06/2014,06/30/2014
83525008,04/02/2014,04/17/2014
83595880,12/19/2014,12/23/2014
83667032,11/27/2014,12/24/2014
83667345,12/11/2014,12/12/2014
83667345,03/12/2015,03/11/2015
83718079,07/25/2014,08/08/2014
83720925,06/11/2014,08/06/2014
83749114,03/02/2015,03/25/2015
83827645,04/01/2014,04/16/2014
83840072,09/22/2014,11/10/2014
83894929,06/05/2014,06/09/2014
83913395,08/29/2014,10/14/2014
83918335,10/29/2014,01/14/2015
83965212,01/05/2015,02/27/2015
83984803,04/28/2014,05/25/2014
84001221,03/10/2015,03/10/2015
84084047,08/06/2014,08/28/2014
84088881,03/25/2015,03/25/2015
84138462,01/09/2015,02/10/2015
84195932,01/15/2015,02/22/2015
84294556,04/17/2014,04/23/2014
84361322,05/01/2014,06/12/2014
84378785,09/29/2014,10/21/2014
84379470,08/22/2014,09/05/2014
84393852,02/04/2015,02/19/2015
84421004,08/21/2014,09/02/2014
84426347,12/04/2014,01/29/2015
84426347,05/01/2014,06/30/2014
84429155,05/01/2014,06/20/2014
84486012,07/13/2014,09/04/2014
84497263,03/26/2015,03/27/2015
84497263,02/13/2015,02/13/2015
84515369,03/28/2014,06/02/2014
84576975,08/22/2014,09/05/2014
84599806,02/11/2015,02/16/2015
84618374,03/28/2014,05/20/2014
84622865,01/15/2015,01/16/2015
84646233,06/13/2014,06/25/2014
84646233,04/10/2014,04/14/2014
84651413,07/07/2014,08/01/2014
84677326,03/25/2015,03/25/2015
84683436,03/25/2014,04/22/2014
84703673,03/10/2015,03/10/2015
84731327,10/06/2014,10/24/2014
84733635,11/25/2014,01/29/2015
84738385,06/13/2014,01/14/2015
84738385,06/13/2014,06/19/2014
84770006,11/20/2014,12/12/2014
84808178,09/12/2014,09/26/2014
84861468,08/08/2014,08/27/2014
84902643,10/24/2014,01/14/2015
84919974,07/08/2014,08/15/2014
84926951,01/19/2015,01/21/2015
85044015,08/22/2014,09/18/2014
85049868,04/01/2014,05/23/2014
85283700,06/04/2014,07/24/2014
85283700,09/23/2014,11/07/2014
85334555,06/03/2014,07/27/2014
85335451,12/05/2014,12/26/2014
85432899,11/04/2014,11/13/2014
85483093,10/27/2014,10/31/2014
85505614,07/07/2014,08/14/2014
85580392,12/12/2014,01/23/2015
85580392,08/11/2014,09/01/2014
85708671,12/11/2014,12/11/2014
85709454,03/26/2014,05/19/2014
85747038,12/15/2014,12/19/2014
85747670,09/10/2014,09/18/2014
85771103,01/20/2015,02/12/2015
85901371,02/09/2015,
85955653,10/17/2014,11/27/2014
85964214,08/05/2014,08/08/2014
85997380,05/01/2014,05/16/2014
86004007,12/18/2014,12/19/2014
86005158,03/26/2014,05/19/2014
86118087,02/12/2015,02/13/2015
86134874,08/14/2014,09/01/2014
86211734,01/26/2015,02/13/2015
86214012,07/29/2014,08/06/2014
86258667,11/03/2014,12/15/2014
86370292,07/08/2014,08/13/2014
86370945,07/16/2013,06/02/2014
86373004,10/28/2014,11/25/2014
86400867,03/19/2015,03/20/2015
86421439,09/11/2014,11/13/2014
86447637,06/16/2014,06/17/2014
86525851,11/11/2014,12/30/2014
86596898,11/05/2014,12/08/2014
86616304,04/09/2014,05/27/2014
86665768,11/05/2013,04/10/2014
86681599,06/20/2014,08/07/2014
86697628,06/17/2014,07/24/2014
86748136,04/14/2014,05/14/2014
86748985,03/18/2015,03/18/2015
86831145,10/24/2014,11/05/2014
86843035,01/09/2015,01/22/2015
86860722,11/07/2014,11/25/2014
86889609,12/12/2014,01/02/2015
86904792,09/23/2014,11/10/2014
86906970,04/09/2014,06/02/2014
86922466,10/24/2014,10/26/2014
86936826,11/26/2013,04/11/2014
86985332,03/31/2014,04/28/2014
87027482,05/12/2014,06/27/2014
87064813,02/12/2015,02/16/2015
87149071,12/03/2014,12/04/2014
87172347,10/23/2014,10/30/2014
87189252,08/29/2014,10/15/2014
87189252,05/01/2014,05/12/2014
87225591,02/14/2014,04/16/2014
87427222,06/11/2014,06/19/2014
87444694,09/23/2014,10/23/2014
87465012,08/18/2014,09/09/2014
87495324,12/19/2014,02/02/2015
87569686,11/14/2013,04/10/2014
87671196,05/16/2014,06/23/2014
87756106,12/08/2014,12/30/2014
87822177,06/16/2014,06/20/2014
87851028,02/06/2015,02/12/2015
87898697,03/12/2015,03/12/2015
87917535,03/12/2015,03/20/2015
87917535,09/26/2014,10/30/2014
87986473,04/30/2014,05/02/2014
88005114,11/17/2014,01/06/2015
88008906,07/09/2014,09/04/2014
88069828,02/28/2014,04/11/2014
88097794,11/24/2014,11/27/2014
88164727,07/22/2014,09/14/2014
88305619,05/29/2014,06/13/2014
88343062,10/02/2014,10/21/2014
88343062,09/09/2014,09/17/2014
88371820,02/17/2015,02/17/2015
88445072,08/08/2014,09/04/2014
88445072,11/18/2014,11/28/2014
88445072,04/14/2014,05/22/2014
88543382,05/13/2014,06/05/2014
88543382,10/03/2014,10/13/2014
88797718,07/04/2014,08/01/2014
88828921,05/01/2014,06/10/2014
88947877,03/23/2015,03/23/2015
88948742,01/14/2015,01/14/2015
88974268,03/17/2015,
88989767,02/18/2014,04/23/2014
88997220,01/21/2015,03/04/2015
89007808,11/17/2014,02/12/2015
89012040,10/13/2014,10/24/2014
89015903,12/18/2014,01/04/2015
89066637,06/02/2014,06/25/2014
89066637,09/16/2014,09/29/2014
89120211,02/13/2015,02/17/2015
89127663,08/29/2014,10/16/2014
89132310,07/04/2014,08/06/2014
89213080,07/07/2014,07/21/2014
89225475,10/07/2014,11/24/2014
89249943,03/11/2014,05/07/2014
